paper,cross,paper_ID,exp_ID,obs_ID,region,duration_first,duration_last,C_type,C_rate,C_calc,C_app,C_total,C_year,plant,plant_category,plant_anper,plant_gfs,seeding_exotic,seeding_native,plot,n_trt,n_cntrl,biomass_mean_trt,biomass_SE_trt,biomass_SD_trt,biomass_mean_cntrl,biomass_SE_cntrl,biomass_SD_cntrl,cover_mean_trt,cover_SE_trt,cover_SD_trt,cover_mean_cntrl,cover_SE_cntrl,cover_SD_cntrl,density_mean_trt,density_SE_trt,density_SD_trt,density_mean_cntrl,density_SE_cntrl,density_SD_cntrl
Nowak_2006,main: LB OR '03,33,40,875,"Great Basin, USA",18.5,14.5,sucrose,150,no,2,150,first year,native mix,native perennial,perennial,unknown,300,300,3.75,3,3,,,,,,,,,,,,,10.83333,,6.794158,12.16667,,12.51965
Nowak_2006,main: LB OR '03,33,40,876,"Great Basin, USA",18.5,14.5,sucrose,150,no,2,150,first year,native mix,native perennial,perennial,unknown,0,300,3.75,3,3,,,,,,,,,,,,,5,,3.122499,4.5,,3.050651
Nowak_2006,main: LB OR '03,33,40,877,"Great Basin, USA",18.5,14.5,sucrose,150,no,2,150,first year,Poa secunda,native perennial graminoid,perennial,graminoid,300,300,3.75,3,3,,,,,,,,,,,,,2,,1.546981,3.5,,3.179449
Nowak_2006,main: LB OR '03,33,40,878,"Great Basin, USA",18.5,14.5,sucrose,150,no,2,150,first year,Poa secunda,native perennial graminoid,perennial,graminoid,0,300,3.75,3,3,,,,,,,,,,,,,2.666667,,4.209627,0,,0
Nowak_2006,main: LB OR '03,33,40,879,"Great Basin, USA",18.5,14.5,sucrose,150,no,2,150,first year,Pseudoroegneria spicata,native perennial graminoid,perennial,graminoid,300,300,3.75,3,3,,,,,,,,,,,,,4.166667,,4.696579,6.833333,,6.941312
Nowak_2006,main: LB OR '03,33,40,880,"Great Basin, USA",18.5,14.5,sucrose,150,no,2,150,first year,Pseudoroegneria spicata,native perennial graminoid,perennial,graminoid,0,300,3.75,3,3,,,,,,,,,,,,,2,,1.527525,0,,0
Nowak_2006,main: LB OR '03,33,40,881,"Great Basin, USA",18.5,14.5,sucrose,150,no,2,150,first year,Sphaeralcea coccinea,native biennial perennial forb subshrub,perennial,forb,300,300,3.75,3,3,,,,,,,,,,,,,0,,0,0.333333,,0.57735
Nowak_2006,main: LB OR '03,33,40,882,"Great Basin, USA",18.5,14.5,sucrose,150,no,2,150,first year,Sphaeralcea coccinea,native biennial perennial forb subshrub,perennial,forb,0,300,3.75,3,3,,,,,,,,,,,,,0,,0,0,,0
Nowak_2006,main: LB OR '04,33,40,883,"Great Basin, USA",18.5,14.5,sucrose,150,no,2,150,first year,Achillea millefolium,native perennial forb,perennial,forb,300,300,3.75,3,3,,,,,,,,,,,,,25.66667,,19.31537,6.833333,,10.53961
Nowak_2006,main: LB OR '04,33,40,884,"Great Basin, USA",18.5,14.5,sucrose,150,no,2,150,first year,Achillea millefolium,native perennial forb,perennial,forb,0,300,3.75,3,3,,,,,,,,,,,,,6.5,,9.539392,0.166667,,0.288675
Nowak_2006,main: LB OR '04,33,40,885,"Great Basin, USA",18.5,14.5,sucrose,150,no,2,150,first year,Agropyron fragile (Roth) P. Candargy (Vavilov Siberian wheatgrass),native perennial graminoid,perennial,graminoid,300,300,3.75,3,3,,,,,,,,,,,,,23.5,,18.66146,19,,6.383573
Nowak_2006,main: LB OR '04,33,40,886,"Great Basin, USA",18.5,14.5,sucrose,150,no,2,150,first year,Agropyron fragile (Roth) P. Candargy (Vavilov Siberian wheatgrass),native perennial graminoid,perennial,graminoid,0,300,3.75,3,3,,,,,,,,,,,,,8.5,,7.697402,7.833333,,5.838093
Nowak_2006,main: LB OR '04,33,40,887,"Great Basin, USA",18.5,14.5,sucrose,150,no,2,150,first year,Artemisia tridentata ssp. wyomingensis,native perennial shrub tree,perennial,shrub,300,300,3.75,3,3,,,,,,,,,,,,,0,,0,0,,0
Nowak_2006,main: LB OR '04,33,40,888,"Great Basin, USA",18.5,14.5,sucrose,150,no,2,150,first year,Artemisia tridentata ssp. wyomingensis,native perennial shrub tree,perennial,shrub,0,300,3.75,3,3,,,,,,,,,,,,,0,,0,0,,0
Nowak_2006,main: LB OR '04,33,40,889,"Great Basin, USA",18.5,14.5,sucrose,150,no,2,150,first year,Bromus tectorum L.,exotic annual graminoid,annual,graminoid,300,0,3.75,3,3,,,,,,,,,,,,,0.166667,,0.288675,0.5,,0.866025
Nowak_2006,main: LB OR '04,33,40,890,"Great Basin, USA",18.5,14.5,sucrose,150,no,2,150,first year,Elymus multisetus,native perennial graminoid,perennial,graminoid,300,300,3.75,3,3,,,,,,,,,,,,,10.83333,,14.64866,15.83333,,11.57944
Nowak_2006,main: LB OR '04,33,40,891,"Great Basin, USA",18.5,14.5,sucrose,150,no,2,150,first year,Elymus multisetus,native perennial graminoid,perennial,graminoid,0,300,3.75,3,3,,,,,,,,,,,,,1.833333,,2.753785,7.333333,,5.346338
Nowak_2006,main: LB OR '04,33,40,892,"Great Basin, USA",18.5,14.5,sucrose,150,no,2,150,first year,native mix,native perennial,perennial,unknown,300,300,3.75,3,3,,,,,,,,,,,,,12,,5.291503,14.33333,,3.685557
Nowak_2006,main: LB OR '04,33,40,893,"Great Basin, USA",18.5,14.5,sucrose,150,no,2,150,first year,native mix,native perennial,perennial,unknown,0,300,3.75,3,3,,,,,,,,,,,,,2.833333,,2.565801,2.666667,,2.081666
Nowak_2006,main: LB OR '04,33,40,894,"Great Basin, USA",18.5,14.5,sucrose,150,no,2,150,first year,Poa secunda,native perennial graminoid,perennial,graminoid,300,300,3.75,3,3,,,,,,,,,,,,,18.83333,,25.00667,51.66667,,41.25025
Nowak_2006,main: LB OR '04,33,40,895,"Great Basin, USA",18.5,14.5,sucrose,150,no,2,150,first year,Poa secunda,native perennial graminoid,perennial,graminoid,0,300,3.75,3,3,,,,,,,,,,,,,6.666667,,8.144528,9.333333,,8.386497
Nowak_2006,main: LB OR '04,33,40,896,"Great Basin, USA",18.5,14.5,sucrose,150,no,2,150,first year,Pseudoroegneria spicata,native perennial graminoid,perennial,graminoid,300,300,3.75,3,3,,,,,,,,,,,,,4.833333,,5.619905,11.16667,,17.22159
Nowak_2006,main: LB OR '04,33,40,897,"Great Basin, USA",18.5,14.5,sucrose,150,no,2,150,first year,Pseudoroegneria spicata,native perennial graminoid,perennial,graminoid,0,300,3.75,3,3,,,,,,,,,,,,,0.333333,,0.57735,4,,3.5
Nowak_2006,main: LB OR '04,33,40,898,"Great Basin, USA",18.5,14.5,sucrose,150,no,2,150,first year,Sphaeralcea coccinea,native biennial perennial forb subshrub,perennial,forb,300,300,3.75,3,3,,,,,,,,,,,,,1.833333,,2.020726,2,,1.5
Nowak_2006,main: LB OR '04,33,40,899,"Great Basin, USA",18.5,14.5,sucrose,150,no,2,150,first year,Sphaeralcea coccinea,native biennial perennial forb subshrub,perennial,forb,0,300,3.75,3,3,,,,,,,,,,,,,5.5,,6.383573,1.333333,,2.309401
Nowak_2006,main: SC OR '03,33,41,900,"Great Basin, USA",18.5,14.5,sucrose,150,no,2,150,first year,Achillea millefolium,native perennial forb,perennial,forb,300,300,3.75,3,3,,,,,,,,,,,,,0.583333,,1.010363,3,,4.358899
Nowak_2006,main: SC OR '03,33,41,901,"Great Basin, USA",18.5,14.5,sucrose,150,no,2,150,first year,Achillea millefolium,native perennial forb,perennial,forb,0,300,3.75,3,3,,,,,,,,,,,,,0,,0,0.666667,,0.763763
Nowak_2006,main: SC OR '03,33,41,902,"Great Basin, USA",18.5,14.5,sucrose,150,no,2,150,first year,Agropyron fragile (Roth) P. Candargy (Vavilov Siberian wheatgrass),native perennial graminoid,perennial,graminoid,300,300,3.75,3,3,,,,,,,,,,,,,17.33333,,17.30001,14.66667,,9.776691
Nowak_2006,main: SC OR '03,33,41,903,"Great Basin, USA",18.5,14.5,sucrose,150,no,2,150,first year,Agropyron fragile (Roth) P. Candargy (Vavilov Siberian wheatgrass),native perennial graminoid,perennial,graminoid,0,300,3.75,3,3,,,,,,,,,,,,,2.666667,,2.086638,4.5,,2.598076
Nowak_2006,main: SC OR '03,33,41,904,"Great Basin, USA",18.5,14.5,sucrose,150,no,2,150,first year,Artemisia tridentata ssp. wyomingensis,native perennial shrub tree,perennial,shrub,300,300,3.75,3,3,,,,,,,,,,,,,0,,0,0,,0
Nowak_2006,main: SC OR '03,33,41,905,"Great Basin, USA",18.5,14.5,sucrose,150,no,2,150,first year,Artemisia tridentata ssp. wyomingensis,native perennial shrub tree,perennial,shrub,0,300,3.75,3,3,,,,,,,,,,,,,0.666667,,1.154701,0,,0
Nowak_2006,main: SC OR '03,33,41,906,"Great Basin, USA",18.5,14.5,sucrose,150,no,2,150,first year,Bromus tectorum L.,exotic annual graminoid,annual,graminoid,300,0,3.75,3,3,,,,,,,,,,,,,0,,0,0,,0
Nowak_2006,main: SC OR '03,33,41,907,"Great Basin, USA",18.5,14.5,sucrose,150,no,2,150,first year,Elymus multisetus,native perennial graminoid,perennial,graminoid,300,300,3.75,3,3,,,,,,,,,,,,,1.166667,,2.020726,0,,0
Nowak_2006,main: SC OR '03,33,41,908,"Great Basin, USA",18.5,14.5,sucrose,150,no,2,150,first year,Elymus multisetus,native perennial graminoid,perennial,graminoid,0,300,3.75,3,3,,,,,,,,,,,,,0.333333,,0.57735,0,,0
Nowak_2006,main: SC OR '03,33,41,909,"Great Basin, USA",18.5,14.5,sucrose,150,no,2,150,first year,native mix,native perennial,perennial,unknown,300,300,3.75,3,3,,,,,,,,,,,,,1.166667,,0.763763,0.833333,,1.040833
Nowak_2006,main: SC OR '03,33,41,910,"Great Basin, USA",18.5,14.5,sucrose,150,no,2,150,first year,native mix,native perennial,perennial,unknown,0,300,3.75,3,3,,,,,,,,,,,,,1.833333,,3.175426,3.5,,3.776668
Nowak_2006,main: SC OR '03,33,41,911,"Great Basin, USA",18.5,14.5,sucrose,150,no,2,150,first year,Poa secunda,native perennial graminoid,perennial,graminoid,300,300,3.75,3,3,,,,,,,,,,,,,16.66667,,10.91276,8.666667,,5.932226
Nowak_2006,main: SC OR '03,33,41,912,"Great Basin, USA",18.5,14.5,sucrose,150,no,2,150,first year,Poa secunda,native perennial graminoid,perennial,graminoid,0,300,3.75,3,3,,,,,,,,,,,,,2.333333,,1.906858,1,,1.329508
Nowak_2006,main: SC OR '03,33,41,913,"Great Basin, USA",18.5,14.5,sucrose,150,no,2,150,first year,Pseudoroegneria spicata,native perennial graminoid,perennial,graminoid,300,300,3.75,3,3,,,,,,,,,,,,,0.666667,,0.788675,0.666667,,0.763763
Nowak_2006,main: SC OR '03,33,41,914,"Great Basin, USA",18.5,14.5,sucrose,150,no,2,150,first year,Pseudoroegneria spicata,native perennial graminoid,perennial,graminoid,0,300,3.75,3,3,,,,,,,,,,,,,0,,0,0.166667,,0.288675
Nowak_2006,main: SC OR '03,33,41,915,"Great Basin, USA",18.5,14.5,sucrose,150,no,2,150,first year,Sphaeralcea coccinea,native biennial perennial forb subshrub,perennial,forb,300,300,3.75,3,3,,,,,,,,,,,,,0,,0,0,,0
Nowak_2006,main: SC OR '03,33,41,916,"Great Basin, USA",18.5,14.5,sucrose,150,no,2,150,first year,Sphaeralcea coccinea,native biennial perennial forb subshrub,perennial,forb,0,300,3.75,3,3,,,,,,,,,,,,,0.166667,,0.288675,0,,0
Nowak_2006,main: SC OR '04,33,41,917,"Great Basin, USA",18.5,14.5,sucrose,150,no,2,150,first year,Achillea millefolium,native perennial forb,perennial,forb,300,300,3.75,3,3,,,,,,,,,,,,,3.833333,,4.481443,34.33333,,17.13427
Nowak_2006,main: SC OR '04,33,41,918,"Great Basin, USA",18.5,14.5,sucrose,150,no,2,150,first year,Achillea millefolium,native perennial forb,perennial,forb,0,300,3.75,3,3,,,,,,,,,,,,,0.833333,,1.443376,0.166667,,0.288675
Nowak_2006,main: SC OR '04,33,41,919,"Great Basin, USA",18.5,14.5,sucrose,150,no,2,150,first year,Agropyron fragile (Roth) P. Candargy (Vavilov Siberian wheatgrass),native perennial graminoid,perennial,graminoid,300,300,3.75,3,3,,,,,,,,,,,,,9.833333,,6.525591,3.833333,,2.753785
Nowak_2006,main: SC OR '04,33,41,920,"Great Basin, USA",18.5,14.5,sucrose,150,no,2,150,first year,Agropyron fragile (Roth) P. Candargy (Vavilov Siberian wheatgrass),native perennial graminoid,perennial,graminoid,0,300,3.75,3,3,,,,,,,,,,,,,2.166667,,2.254625,0,,0
Nowak_2006,main: SC OR '04,33,41,921,"Great Basin, USA",18.5,14.5,sucrose,150,no,2,150,first year,Artemisia tridentata ssp. wyomingensis,native perennial shrub tree,perennial,shrub,300,300,3.75,3,3,,,,,,,,,,,,,0,,0,0,,0
Nowak_2006,main: SC OR '04,33,41,922,"Great Basin, USA",18.5,14.5,sucrose,150,no,2,150,first year,Artemisia tridentata ssp. wyomingensis,native perennial shrub tree,perennial,shrub,0,300,3.75,3,3,,,,,,,,,,,,,0,,0,0,,0
Nowak_2006,main: SC OR '04,33,41,923,"Great Basin, USA",18.5,14.5,sucrose,150,no,2,150,first year,Bromus tectorum L.,exotic annual graminoid,annual,graminoid,300,0,3.75,3,3,,,,,,,,,,,,,1.166667,,2.020726,0,,0
Nowak_2006,main: SC OR '04,33,41,924,"Great Basin, USA",18.5,14.5,sucrose,150,no,2,150,first year,Elymus multisetus,native perennial graminoid,perennial,graminoid,300,300,3.75,3,3,,,,,,,,,,,,,0,,0,0,,0
Nowak_2006,main: SC OR '04,33,41,925,"Great Basin, USA",18.5,14.5,sucrose,150,no,2,150,first year,Elymus multisetus,native perennial graminoid,perennial,graminoid,0,300,3.75,3,3,,,,,,,,,,,,,0.333333,,0.57735,0,,0
Nowak_2006,main: SC OR '04,33,41,926,"Great Basin, USA",18.5,14.5,sucrose,150,no,2,150,first year,native mix,native perennial,perennial,unknown,300,300,3.75,3,3,,,,,,,,,,,,,12.66667,,8.386497,1.666667,,0.57735
Nowak_2006,main: SC OR '04,33,41,927,"Great Basin, USA",18.5,14.5,sucrose,150,no,2,150,first year,native mix,native perennial,perennial,unknown,0,300,3.75,3,3,,,,,,,,,,,,,1.166667,,2.020726,0,,0
Nowak_2006,main: SC OR '04,33,41,928,"Great Basin, USA",18.5,14.5,sucrose,150,no,2,150,first year,Poa secunda,native perennial graminoid,perennial,graminoid,300,300,3.75,3,3,,,,,,,,,,,,,22,,2.645751,11,,0
Nowak_2006,main: SC OR '04,33,41,929,"Great Basin, USA",18.5,14.5,sucrose,150,no,2,150,first year,Poa secunda,native perennial graminoid,perennial,graminoid,0,300,3.75,3,3,,,,,,,,,,,,,1.333333,,1.258306,0.5,,0.5
Nowak_2006,main: SC OR '04,33,41,930,"Great Basin, USA",18.5,14.5,sucrose,150,no,2,150,first year,Pseudoroegneria spicata,native perennial graminoid,perennial,graminoid,300,300,3.75,3,3,,,,,,,,,,,,,0.166667,,0.288675,0,,0
Nowak_2006,main: SC OR '04,33,41,931,"Great Basin, USA",18.5,14.5,sucrose,150,no,2,150,first year,Pseudoroegneria spicata,native perennial graminoid,perennial,graminoid,0,300,3.75,3,3,,,,,,,,,,,,,0.666667,,1.154701,0.166667,,0.288675
Nowak_2006,main: SC OR '04,33,41,932,"Great Basin, USA",18.5,14.5,sucrose,150,no,2,150,first year,Sphaeralcea coccinea,native biennial perennial forb subshrub,perennial,forb,300,300,3.75,3,3,,,,,,,,,,,,,0,,0,0.333333,,0.57735
Nowak_2006,main: SC OR '04,33,41,933,"Great Basin, USA",18.5,14.5,sucrose,150,no,2,150,first year,Sphaeralcea coccinea,native biennial perennial forb subshrub,perennial,forb,0,300,3.75,3,3,,,,,,,,,,,,,0,,0,0,,0
Nowak_2006,main: SS UT '03,33,42,934,"Great Basin, USA",30.5,14.5,sucrose,150,no,2,150,first year,Achillea millefolium,native perennial forb,perennial,forb,300,300,3.75,3,3,,,,,,,,,,,,,0.333333,,0.57735,2,,2
Nowak_2006,main: SS UT '03,33,42,935,"Great Basin, USA",30.5,14.5,sucrose,150,no,2,150,first year,Achillea millefolium,native perennial forb,perennial,forb,0,300,3.75,3,3,,,,,,,,,,,,,2.333333,,2.516611,0,,0
Nowak_2006,main: SS UT '03,33,42,936,"Great Basin, USA",30.5,14.5,sucrose,150,no,2,150,first year,Agropyron fragile (Roth) P. Candargy (Vavilov Siberian wheatgrass),native perennial graminoid,perennial,graminoid,300,300,3.75,3,3,,,,,,,,,,,,,3.333333,,4.041452,5.666667,,2.516611
Nowak_2006,main: SS UT '03,33,42,937,"Great Basin, USA",30.5,14.5,sucrose,150,no,2,150,first year,Agropyron fragile (Roth) P. Candargy (Vavilov Siberian wheatgrass),native perennial graminoid,perennial,graminoid,0,300,3.75,3,3,,,,,,,,,,,,,6,,5.291503,10,,5.196152
Nowak_2006,main: SS UT '03,33,42,938,"Great Basin, USA",30.5,14.5,sucrose,150,no,2,150,first year,Artemisia tridentata ssp. wyomingensis,native perennial shrub tree,perennial,shrub,300,300,3.75,3,3,,,,,,,,,,,,,0.333333,,0.57735,0,,0
Nowak_2006,main: SS UT '03,33,42,939,"Great Basin, USA",30.5,14.5,sucrose,150,no,2,150,first year,Artemisia tridentata ssp. wyomingensis,native perennial shrub tree,perennial,shrub,0,300,3.75,3,3,,,,,,,,,,,,,0,,0,0,,0
Nowak_2006,main: SS UT '03,33,42,940,"Great Basin, USA",30.5,14.5,sucrose,150,no,2,150,first year,Bromus tectorum L.,exotic annual graminoid,annual,graminoid,300,0,3.75,3,3,,,,,,,,,,,,,1.333333,,1.527525,0,,0
Nowak_2006,main: SS UT '03,33,42,941,"Great Basin, USA",30.5,14.5,sucrose,150,no,2,150,first year,Elymus multisetus,native perennial graminoid,perennial,graminoid,300,300,3.75,3,3,,,,,,,,,,,,,9.333333,,3.21455,5.333333,,4.725816
Nowak_2006,main: SS UT '03,33,42,942,"Great Basin, USA",30.5,14.5,sucrose,150,no,2,150,first year,Elymus multisetus,native perennial graminoid,perennial,graminoid,0,300,3.75,3,3,,,,,,,,,,,,,17,,6,7.333333,,7.505553
Nowak_2006,main: SS UT '03,33,42,943,"Great Basin, USA",30.5,14.5,sucrose,150,no,2,150,first year,native mix,native perennial,perennial,unknown,300,300,3.75,3,3,,,,,,,,,,,,,6,,0,5.333333,,6.658328
Nowak_2006,main: SS UT '03,33,42,944,"Great Basin, USA",30.5,14.5,sucrose,150,no,2,150,first year,native mix,native perennial,perennial,unknown,0,300,3.75,3,3,,,,,,,,,,,,,6.666667,,8.326664,7.666667,,6.506407
Nowak_2006,main: SS UT '03,33,42,945,"Great Basin, USA",30.5,14.5,sucrose,150,no,2,150,first year,Poa secunda,native perennial graminoid,perennial,graminoid,300,300,3.75,3,3,,,,,,,,,,,,,9,,1.732051,2,,1.732051
Nowak_2006,main: SS UT '03,33,42,946,"Great Basin, USA",30.5,14.5,sucrose,150,no,2,150,first year,Poa secunda,native perennial graminoid,perennial,graminoid,0,300,3.75,3,3,,,,,,,,,,,,,0,,0,0.333333,,0.57735
Nowak_2006,main: SS UT '03,33,42,947,"Great Basin, USA",30.5,14.5,sucrose,150,no,2,150,first year,Pseudoroegneria spicata,native perennial graminoid,perennial,graminoid,300,300,3.75,3,3,,,,,,,,,,,,,12.66667,,6.506407,16.66667,,17.55942
Nowak_2006,main: SS UT '03,33,42,948,"Great Basin, USA",30.5,14.5,sucrose,150,no,2,150,first year,Pseudoroegneria spicata,native perennial graminoid,perennial,graminoid,0,300,3.75,3,3,,,,,,,,,,,,,23.33333,,14.57166,21.33333,,4.932883
Nowak_2006,main: SS UT '03,33,42,949,"Great Basin, USA",30.5,14.5,sucrose,150,no,2,150,first year,Sphaeralcea coccinea,native biennial perennial forb subshrub,perennial,forb,300,300,3.75,3,3,,,,,,,,,,,,,1,,1.732051,2.666667,,4.618802
Nowak_2006,main: SS UT '03,33,42,950,"Great Basin, USA",30.5,14.5,sucrose,150,no,2,150,first year,Sphaeralcea coccinea,native biennial perennial forb subshrub,perennial,forb,0,300,3.75,3,3,,,,,,,,,,,,,0.333333,,0.57735,0.666667,,0.57735
Nowak_2006,main: SS UT '04,33,42,951,"Great Basin, USA",18.5,14.5,sucrose,150,no,2,150,first year,Achillea millefolium,native perennial forb,perennial,forb,300,300,3.75,3,3,,,,,,,,,,,,,0.5,,0.5,3,,5.196152
Nowak_2006,main: SS UT '04,33,42,952,"Great Basin, USA",18.5,14.5,sucrose,150,no,2,150,first year,Achillea millefolium,native perennial forb,perennial,forb,0,300,3.75,3,3,,,,,,,,,,,,,0.833333,,0.288675,1,,1
Nowak_2006,main: SS UT '04,33,42,953,"Great Basin, USA",18.5,14.5,sucrose,150,no,2,150,first year,Agropyron fragile (Roth) P. Candargy (Vavilov Siberian wheatgrass),native perennial graminoid,perennial,graminoid,300,300,3.75,3,3,,,,,,,,,,,,,5.833333,,1.258306,2.166667,,2.929733
Nowak_2006,main: SS UT '04,33,42,954,"Great Basin, USA",18.5,14.5,sucrose,150,no,2,150,first year,Agropyron fragile (Roth) P. Candargy (Vavilov Siberian wheatgrass),native perennial graminoid,perennial,graminoid,0,300,3.75,3,3,,,,,,,,,,,,,4,,2.179449,2,,3.041381
Nowak_2006,main: SS UT '04,33,42,955,"Great Basin, USA",18.5,14.5,sucrose,150,no,2,150,first year,Artemisia tridentata ssp. wyomingensis,native perennial shrub tree,perennial,shrub,300,300,3.75,3,3,,,,,,,,,,,,,17,,16.30184,12.16667,,3.40343
Nowak_2006,main: SS UT '04,33,42,956,"Great Basin, USA",18.5,14.5,sucrose,150,no,2,150,first year,Artemisia tridentata ssp. wyomingensis,native perennial shrub tree,perennial,shrub,0,300,3.75,3,3,,,,,,,,,,,,,22,,12.75735,29.83333,,30.25861
Nowak_2006,main: SS UT '04,33,42,957,"Great Basin, USA",18.5,14.5,sucrose,150,no,2,150,first year,Bromus tectorum L.,exotic annual graminoid,annual,graminoid,300,0,3.75,3,3,,,,,,,,,,,,,2.166667,,3.329164,2.666667,,4.193249
Nowak_2006,main: SS UT '04,33,42,958,"Great Basin, USA",18.5,14.5,sucrose,150,no,2,150,first year,Elymus multisetus,native perennial graminoid,perennial,graminoid,300,300,3.75,3,3,,,,,,,,,,,,,1.166667,,1.258306,0.333333,,0.288675
Nowak_2006,main: SS UT '04,33,42,959,"Great Basin, USA",18.5,14.5,sucrose,150,no,2,150,first year,Elymus multisetus,native perennial graminoid,perennial,graminoid,0,300,3.75,3,3,,,,,,,,,,,,,0.333333,,0.288675,1.666667,,1.527525
Nowak_2006,main: SS UT '04,33,42,960,"Great Basin, USA",18.5,14.5,sucrose,150,no,2,150,first year,native mix,native perennial,perennial,unknown,300,300,3.75,3,3,,,,,,,,,,,,,10.5,,2,10.33333,,7.751344
Nowak_2006,main: SS UT '04,33,42,961,"Great Basin, USA",18.5,14.5,sucrose,150,no,2,150,first year,native mix,native perennial,perennial,unknown,0,300,3.75,3,3,,,,,,,,,,,,,7.166667,,7.973916,3,,0.866025
Nowak_2006,main: SS UT '04,33,42,962,"Great Basin, USA",18.5,14.5,sucrose,150,no,2,150,first year,Poa secunda,native perennial graminoid,perennial,graminoid,300,300,3.75,3,3,,,,,,,,,,,,,5,,3.774917,10.83333,,3.785939
Nowak_2006,main: SS UT '04,33,42,963,"Great Basin, USA",18.5,14.5,sucrose,150,no,2,150,first year,Poa secunda,native perennial graminoid,perennial,graminoid,0,300,3.75,3,3,,,,,,,,,,,,,1.166667,,0.763763,13.66667,,10.153
Nowak_2006,main: SS UT '04,33,42,964,"Great Basin, USA",18.5,14.5,sucrose,150,no,2,150,first year,Pseudoroegneria spicata,native perennial graminoid,perennial,graminoid,300,300,3.75,3,3,,,,,,,,,,,,,2.166667,,2.081666,0.666667,,1.154701
Nowak_2006,main: SS UT '04,33,42,965,"Great Basin, USA",18.5,14.5,sucrose,150,no,2,150,first year,Pseudoroegneria spicata,native perennial graminoid,perennial,graminoid,0,300,3.75,3,3,,,,,,,,,,,,,1.333333,,1.258306,1.833333,,1.755942
Nowak_2006,main: SS UT '04,33,42,966,"Great Basin, USA",18.5,14.5,sucrose,150,no,2,150,first year,Sphaeralcea coccinea,native biennial perennial forb subshrub,perennial,forb,300,300,3.75,3,3,,,,,,,,,,,,,1.333333,,1.040833,0.833333,,1.443376
Nowak_2006,main: SS UT '04,33,42,967,"Great Basin, USA",18.5,14.5,sucrose,150,no,2,150,first year,Sphaeralcea coccinea,native biennial perennial forb subshrub,perennial,forb,0,300,3.75,3,3,,,,,,,,,,,,,2,,2,0.833333,,0.763763
Nowak_2006,main: VH UT '03,33,43,968,"Great Basin, USA",30.5,14.5,sucrose,150,no,2,150,first year,Achillea millefolium,native perennial forb,perennial,forb,300,300,3.75,3,3,,,,,,,,,,,,,0,,0,1.333333,,2.309401
Nowak_2006,main: VH UT '03,33,43,969,"Great Basin, USA",30.5,14.5,sucrose,150,no,2,150,first year,Achillea millefolium,native perennial forb,perennial,forb,0,300,3.75,3,3,,,,,,,,,,,,,0.333333,,0.57735,0,,0
Nowak_2006,main: VH UT '03,33,43,970,"Great Basin, USA",30.5,14.5,sucrose,150,no,2,150,first year,Agropyron fragile (Roth) P. Candargy (Vavilov Siberian wheatgrass),native perennial graminoid,perennial,graminoid,300,300,3.75,3,3,,,,,,,,,,,,,2.333333,,2.081666,0.25,,0.353553
